park_id,calendar_year,month,avg_temperature_2m_c,avg_relative_humidity_pct,total_precipitation_mm,avg_wind_speed_10m_kmh,weather_observations,source_name,retrieved_at,schema_version
doi_pha_hom_pok,2021,12,18.986,70.187,9.1,3.825,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,1,19.379,70.438,57.2,3.76,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,2,20.311,66.143,50.1,4.211,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,3,25.112,64.82,55.8,4.323,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,4,25.097,67.671,94.4,4.279,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,5,24.75,78.32,326.5,4.312,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,6,25.297,79.893,230.4,4.691,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,7,25.302,81.55,258.1,3.584,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,8,24.697,83.551,422.1,3.638,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,9,24.274,82.494,272.9,3.694,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,10,23.491,75.431,107.8,4.002,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,11,22.203,74.071,48.3,3.548,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2022,12,20.297,76.086,63.9,3.716,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,1,19.216,63.743,0.8,4.127,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,2,21.248,61.908,25.5,4.335,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,3,24.187,57.152,12.8,4.776,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,4,27.987,48.753,37.1,5.081,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,5,27.263,66.091,95.1,4.655,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,6,25.942,78.66,204.8,4.343,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,7,25.987,78.212,228.4,4.298,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,8,24.924,83.827,325.7,3.791,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,9,24.608,83.247,269.8,3.492,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,10,23.78,83.251,131.0,3.268,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,11,22.381,74.665,76.2,3.549,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2023,12,21.205,73.609,49.7,3.625,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,1,20.318,69.938,59.5,3.658,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,2,22.066,55.42,2.9,4.699,696,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,3,25.495,44.224,2.4,5.398,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,4,28.185,52.292,40.5,4.904,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,5,26.609,73.155,272.2,4.084,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,6,25.516,83.021,416.1,3.614,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,7,25.24,83.913,411.7,3.623,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,8,24.506,85.891,594.5,3.255,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,9,24.979,81.801,262.5,3.6,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,10,24.13,79.276,119.1,3.474,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,11,21.77,76.46,54.4,3.256,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2024,12,20.447,77.11,30.6,2.629,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,1,18.507,68.196,2.2,3.062,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,2,21.531,62.771,35.8,3.686,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,3,23.999,56.199,14.9,4.144,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,4,25.769,66.086,60.5,4.037,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,5,24.982,79.922,293.0,3.686,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,6,24.939,84.239,472.2,3.463,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,7,24.461,86.226,526.3,3.363,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,8,24.592,83.263,396.4,3.694,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,9,24.584,81.922,161.3,2.952,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,10,24.583,72.032,74.6,3.71,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,11,20.945,73.161,80.5,3.428,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_pha_hom_pok,2025,12,19.884,70.164,6.4,2.72,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,1,15.892,74.918,48.7,4.274,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,2,18.217,59.93,0.0,4.215,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,3,22.098,58.711,20.7,4.531,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,4,23.278,60.846,34.8,5.453,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,5,24.36,68.931,36.1,5.262,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,6,23.02,75.732,143.5,5.542,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,7,21.252,86.793,211.6,5.263,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,8,21.247,87.198,227.4,4.142,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,9,21.355,86.66,163.2,3.852,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,10,20.381,84.017,57.7,3.355,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,11,20.23,76.706,16.7,3.681,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2015,12,18.167,74.315,16.6,4.049,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,1,16.022,64.996,8.8,4.609,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,2,18.782,57.537,11.1,5.18,696,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,3,23.556,47.849,0.1,5.602,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,4,27.032,40.432,1.8,6.516,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,5,25.042,62.265,53.2,5.382,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,6,21.724,85.426,181.6,4.703,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,7,21.271,88.144,181.8,4.413,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,8,21.382,87.859,224.4,3.993,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,9,21.099,87.846,300.6,3.139,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,10,20.744,86.922,194.8,3.292,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,11,19.251,84.65,50.2,3.482,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2016,12,17.675,75.883,1.8,3.732,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,1,18.453,76.063,51.4,3.575,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,2,20.225,54.921,1.6,4.466,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,3,23.158,48.347,1.9,5.213,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,4,23.191,66.606,87.8,4.527,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,5,22.732,80.63,232.3,3.87,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,6,21.82,87.871,324.8,3.559,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,7,20.757,93.048,556.1,3.006,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,8,21.217,90.339,325.9,3.215,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,9,21.562,89.506,333.4,3.06,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,10,20.497,88.54,261.1,3.185,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,11,19.627,81.924,62.8,3.964,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2017,12,17.46,77.122,42.3,3.868,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,1,17.872,73.823,21.6,3.537,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,2,20.103,59.927,6.6,4.47,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,3,22.131,57.042,13.9,4.46,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,4,22.156,71.246,66.4,4.128,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,5,22.061,82.374,218.9,3.727,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,6,21.435,90.196,300.9,3.767,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,7,21.4,91.066,334.3,3.263,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,8,20.933,92.095,509.3,3.313,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,9,21.744,86.571,197.3,3.36,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,10,21.15,85.098,162.3,3.352,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,11,19.945,77.256,47.0,2.992,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2018,12,18.946,78.288,69.9,3.274,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,1,18.153,77.926,69.2,3.146,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,2,20.715,56.046,0.3,3.755,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,3,23.139,47.042,0.8,4.875,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,4,25.827,45.924,0.6,4.756,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,5,24.999,68.392,185.3,4.446,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,6,22.82,84.329,222.5,4.549,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,7,21.952,86.724,285.0,3.571,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,8,21.249,92.48,610.1,3.425,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,9,21.395,86.828,301.1,3.291,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,10,21.831,81.706,89.0,3.127,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,11,20.64,73.825,33.1,3.174,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2019,12,17.685,66.458,17.8,3.733,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,1,19.306,61.617,1.5,3.676,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,2,21.23,49.645,0.5,4.74,696,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,3,24.773,37.976,1.2,5.648,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,4,25.247,48.45,199.8,5.515,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,5,25.098,69.53,82.4,4.119,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,6,23.079,82.811,236.8,3.764,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,7,22.682,85.944,322.4,3.431,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,8,21.459,92.235,656.3,3.277,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,9,22.032,89.153,326.5,3.363,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,10,20.844,83.484,163.1,4.369,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,11,20.485,74.803,39.6,3.667,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2020,12,18.359,67.313,5.4,3.547,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,1,18.023,65.06,10.9,4.265,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,2,20.245,58.396,25.9,4.663,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,3,23.947,49.259,11.2,4.334,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,4,22.606,74.132,135.1,3.904,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,5,23.85,76.289,163.1,3.588,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,6,22.56,83.722,231.5,3.49,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,7,21.947,88.351,416.0,3.502,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,8,21.91,88.735,397.7,3.448,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,9,21.284,89.638,501.9,3.608,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,10,21.104,86.294,254.9,3.709,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,11,20.248,83.368,142.8,3.657,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2021,12,17.538,70.944,12.6,3.645,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,1,17.77,70.863,38.9,3.587,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,2,18.855,66.676,65.2,4.426,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,3,23.434,64.34,68.4,4.27,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,4,22.803,69.768,119.6,4.515,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,5,21.756,84.18,395.0,4.126,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,6,22.326,83.232,154.9,3.83,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,7,21.974,87.733,489.4,3.296,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,8,21.37,89.534,516.1,3.763,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,9,21.074,89.092,446.7,3.423,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,10,20.865,79.878,195.5,3.885,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,11,20.974,71.447,41.8,3.404,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2022,12,19.007,73.184,30.9,4.308,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,1,18.015,61.767,1.3,4.165,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,2,19.942,60.936,34.3,4.46,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,3,21.94,62.249,26.7,4.408,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,4,25.701,50.951,16.6,5.207,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,5,24.081,73.556,141.5,4.367,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,6,22.627,84.468,315.7,3.769,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,7,22.708,83.458,271.8,3.934,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,8,21.893,88.144,336.3,3.278,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,9,21.572,89.14,577.6,3.51,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,10,21.084,88.167,209.8,3.418,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,11,20.355,77.803,47.7,3.718,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2023,12,19.534,73.691,37.0,3.616,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,1,18.512,72.203,30.9,3.864,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,2,20.634,56.251,6.0,4.412,696,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,3,24.03,45.242,4.0,5.152,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,4,27.109,47.767,14.9,5.054,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,5,24.0,76.535,414.6,4.163,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,6,22.518,87.654,338.4,3.474,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,7,21.919,89.871,500.2,3.084,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,8,21.641,89.673,489.8,3.017,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,9,21.914,87.583,346.6,3.272,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,10,21.688,82.969,255.6,3.628,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,11,20.062,78.049,74.0,3.284,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2024,12,18.974,75.817,23.1,2.925,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,1,17.216,66.676,5.3,3.184,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,2,20.209,61.708,62.1,3.811,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,3,22.472,56.612,2.8,4.394,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,4,23.552,68.656,79.6,4.025,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,5,22.567,81.663,314.8,3.799,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,6,22.149,86.811,344.1,3.31,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,7,21.605,89.886,463.2,2.846,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,8,21.776,86.723,388.2,3.305,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,9,21.679,86.497,265.8,3.528,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,10,21.682,78.987,99.4,4.102,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,11,18.746,78.867,200.4,4.948,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
doi_suthep_pui,2025,12,18.035,73.863,18.6,3.069,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,1,14.509,75.452,66.0,4.051,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,2,16.597,58.229,0.7,4.281,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,3,20.741,54.497,34.7,5.553,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,4,21.035,65.825,104.8,5.432,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,5,21.584,76.828,137.6,4.989,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,6,20.539,82.333,244.6,5.716,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,7,19.329,89.887,304.7,5.096,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,8,19.346,88.887,293.7,4.389,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,9,19.646,87.826,132.1,4.186,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,10,18.353,87.047,106.2,3.094,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,11,17.756,84.412,49.3,2.848,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2015,12,15.752,81.219,30.8,3.467,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,1,13.811,70.336,34.8,4.141,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,2,16.416,64.8,6.0,4.671,696,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,3,21.077,51.819,0.3,5.978,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,4,24.379,44.165,2.5,7.211,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,5,22.342,69.522,157.4,5.035,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,6,19.737,89.306,375.8,3.929,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,7,19.442,89.853,328.5,4.47,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,8,19.467,89.642,335.2,4.873,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,9,19.366,89.201,218.3,3.691,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,10,19.008,88.32,129.6,3.441,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,11,17.716,86.021,76.4,3.224,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2016,12,16.163,76.422,0.3,4.166,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,1,15.638,77.991,40.6,4.406,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,2,17.478,55.003,4.9,5.507,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,3,20.169,48.785,2.0,6.534,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,4,20.631,67.096,55.4,5.994,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,5,20.4,80.989,153.4,4.985,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,6,19.661,85.768,228.2,6.938,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,7,18.58,91.238,370.5,5.534,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,8,18.945,89.747,266.0,5.613,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,9,19.292,89.692,231.6,4.087,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,10,18.177,89.794,213.9,4.18,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,11,16.986,84.681,80.0,4.256,720,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2017,12,14.794,78.956,43.5,4.715,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2018,1,14.993,76.565,18.2,5.157,744,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
huai_nam_dang,2018,2,17.29,58.095,2.8,5.489,672,open_meteo,2026-09-16T11:38:43.484103+00:00,1.0
