park_id,park_name,province,fiscal_year,calendar_year,month,thai_visitors,foreign_visitors,total_visitors,source_name,source_url,retrieved_at,schema_version
mae_ping,แม่ปิง,เชียงใหม่,2561,2017,10,,,2753,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037541+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2017,11,,,2614,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037544+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2017,12,,,7761,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037546+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2018,1,,,7150,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037549+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2018,2,,,4376,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037551+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2018,3,,,4118,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037554+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2018,4,,,7787,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037556+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2018,5,,,2189,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037558+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2018,6,,,1246,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037561+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2018,7,,,1566,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037563+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2018,8,,,1434,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037566+00:00,1.0
mae_ping,แม่ปิง,เชียงใหม่,2561,2018,9,,,1628,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037568+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2017,10,,,4987,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037576+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2017,11,,,4628,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037579+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2017,12,,,21916,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037582+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2018,1,,,18482,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037584+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2018,2,,,10558,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037587+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2018,3,,,5761,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037589+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2018,4,,,11040,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037592+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2018,5,,,3019,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037594+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2018,6,,,3900,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037597+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2018,7,,,5135,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037599+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2018,8,,,5054,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037602+00:00,1.0
pha_daeng,ผาแดง,เชียงใหม่,2561,2018,9,,,3230,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037604+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2017,10,,,13520,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037613+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2017,11,,,17338,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037615+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2017,12,,,45493,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037618+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2018,1,,,28607,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037620+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2018,2,,,13131,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037622+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2018,3,,,6685,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037625+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2018,4,,,15408,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037627+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2018,5,,,3718,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037632+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2018,6,,,3803,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037634+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2018,7,,,4758,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037637+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2018,8,,,5709,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037639+00:00,1.0
doi_pha_hom_pok,ดอยผ้าห่มปก,เชียงใหม่,2561,2018,9,,,4888,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037641+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2017,10,,,18073,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037650+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2017,11,,,28057,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037653+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2017,12,,,33300,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037655+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2018,1,,,28160,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037658+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2018,2,,,23563,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037660+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2018,3,,,30793,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037663+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2018,4,,,38305,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037665+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2018,5,,,20525,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037668+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2018,6,,,12170,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037670+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2018,7,,,16875,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037673+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2018,8,,,15644,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037675+00:00,1.0
huai_nam_dang,ห้วยน้ำดัง,เชียงใหม่,2561,2018,9,,,14112,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037678+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2017,10,,,3407,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037686+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2017,11,,,3368,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037689+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2017,12,,,10752,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037691+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2018,1,,,5866,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037693+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2018,2,,,2473,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037696+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2018,3,,,1996,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037699+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2018,4,,,3027,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037709+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2018,5,,,1508,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037711+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2018,6,,,998,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037714+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2018,7,,,1627,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037717+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2018,8,,,1033,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037719+00:00,1.0
doi_suthep_pui,ดอยสุเทพ-ปุย,เชียงใหม่,2561,2018,9,,,1170,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037721+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2017,10,,,7448,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037730+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2017,11,,,4004,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037732+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2017,12,,,7421,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037735+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2018,1,,,6449,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037737+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2018,2,,,5188,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037740+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2018,3,,,8364,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037742+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2018,4,,,12633,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037745+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2018,5,,,8281,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037747+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2018,6,,,4611,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037749+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2018,7,,,3812,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037754+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2018,8,,,3789,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037757+00:00,1.0
ob_luang,ออบหลวง,เชียงใหม่,2561,2018,9,,,3643,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037761+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2017,10,,,124,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037769+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2017,11,,,118,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037772+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2017,12,,,463,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037775+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2018,1,,,279,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037777+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2018,2,,,516,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037780+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2018,3,,,102,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037782+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2018,4,,,131,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037785+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2018,5,,,56,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037787+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2018,6,,,76,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037790+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2018,7,,,55,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037792+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2018,8,,,55,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037795+00:00,1.0
sri_lanna,ศรีลานนา,เชียงใหม่,2561,2018,9,,,58,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037797+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2561,2017,10,,,28,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037820+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2561,2017,11,,,52,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037823+00:00,1.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2561,2017,12,,,405,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.037826+00:00,1.0
